qtd_filhos;idade;tempo_emprego;qt_pessoas_residencia;renda
2;30;6.27123287671233;4.0;4216.79
2;58;27.534246575342465;4.0;18437.72
0;28;0.3452054794520548;2.0;5376.9
0;56;;2.0;2696.06
0;65;;2.0;1390.3
0;27;0.5178082191780822;1.0;11369.32
2;27;6.367123287671232;4.0;563.05
0;59;;2.0;3347.31
0;51;9.726027397260276;2.0;9058.89
2;31;0.3534246575342465;4.0;1218.13
0;32;0.8410958904109589;1.0;4915.73
1;46;3.432876712328768;3.0;2119.51
0;56;;2.0;934.15
2;36;10.2;4.0;5837.23
0;44;10.684931506849315;2.0;6543.34
0;65;;2.0;2537.44
0;65;;2.0;6256.93
0;27;4.1945205479452055;2.0;6779.69
0;66;;1.0;5195.54
0;33;3.287671232876712;2.0;1427.11
2;50;11.356164383561644;4.0;3438.77
0;32;5.846575342465752;2.0;7504.18
0;52;3.624657534246576;2.0;3706.18
0;51;2.2109589041095887;1.0;5051.15
0;32;1.3452054794520547;2.0;2129.54
1;45;5.101369863013699;3.0;4591.65
0;28;0.7643835616438356;1.0;3268.11
0;48;1.1287671232876713;2.0;1318.64
0;50;26.528767123287672;1.0;6797.49
0;33;9.852054794520548;2.0;1263.8
0;56;6.134246575342464;2.0;10116.11
0;46;17.19178082191781;2.0;3628.26
0;30;7.372602739726028;2.0;8399.51
0;42;8.720547945205482;2.0;1609.16
0;50;;2.0;10064.17
0;27;6.934246575342466;1.0;1070.87
0;36;7.92876712328767;2.0;18331.79
0;60;4.441095890410959;2.0;5626.43
0;49;7.526027397260274;2.0;2965.83
0;33;11.613698630136984;1.0;3711.08
0;53;4.7972602739726025;2.0;517.91
0;33;5.498630136986302;2.0;4576.11
0;42;1.5506849315068494;2.0;879.0
0;52;7.715068493150685;2.0;13761.43
0;57;11.835616438356164;1.0;2504.84
1;38;2.180821917808219;3.0;2692.97
1;34;14.643835616438356;3.0;14890.19
0;51;3.950684931506849;2.0;7597.77
0;47;3.0465753424657533;2.0;1713.77
1;56;0.3205479452054795;3.0;1599.73
0;45;3.1178082191780816;2.0;1158.06
1;41;4.4602739726027405;3.0;10353.4
0;47;8.638356164383561;2.0;10391.11
2;40;1.610958904109589;4.0;940.65
0;66;;1.0;1505.42
0;50;26.641095890410963;2.0;36778.02
0;49;15.616438356164384;1.0;1865.95
1;44;5.967123287671233;2.0;2228.98
0;52;;1.0;3033.84
0;60;;2.0;10800.76
0;44;4.049315068493152;2.0;1138.72
1;35;1.1123287671232878;3.0;2925.02
2;42;0.9342465753424658;4.0;6120.84
0;50;5.958904109589041;2.0;961.65
0;26;1.6849315068493151;1.0;3623.6
0;36;7.104109589041097;2.0;4095.36
0;49;2.38082191780822;2.0;2239.38
0;47;18.775342465753425;2.0;10777.8
0;43;4.131506849315069;2.0;4762.63
0;46;1.8438356164383565;1.0;2958.94
0;58;2.2136986301369856;2.0;2359.22
2;38;9.178082191780822;3.0;4766.62
0;50;15.271232876712329;2.0;4860.76
0;54;34.57808219178082;1.0;14761.36
0;57;6.298630136986303;2.0;8504.04
1;27;4.873972602739726;3.0;6711.45
0;59;3.515068493150685;1.0;4231.64
0;36;13.54246575342466;1.0;3282.0
0;60;1.5835616438356164;2.0;1348.8
2;40;22.11232876712329;4.0;4752.13
1;34;9.778082191780822;3.0;2003.02
0;62;;2.0;6217.63
0;60;4.126027397260274;2.0;10808.88
1;34;6.8;3.0;1855.66
1;30;2.572602739726028;3.0;4032.36
0;61;;2.0;5905.3
0;59;19.389041095890416;2.0;9951.09
0;48;6.471232876712329;2.0;16734.78
0;35;7.852054794520547;2.0;2987.35
0;58;;2.0;1809.66
1;34;12.383561643835616;3.0;11074.38
0;54;9.863013698630136;2.0;4450.25
1;44;14.556164383561644;2.0;5141.21
0;27;7.019178082191781;2.0;4170.33
0;41;3.767123287671233;2.0;1261.0
0;64;;2.0;1499.61
0;43;9.052054794520547;2.0;2931.0
0;47;4.624657534246575;2.0;5966.83
1;37;9.808219178082194;3.0;2996.15
1;42;3.1013698630136988;2.0;1263.12
0;43;5.6219178082191785;2.0;1597.59
1;35;6.624657534246575;3.0;2445.47
2;41;8.76986301369863;4.0;4507.04
0;51;25.54794520547945;2.0;5692.0
0;28;8.208219178082192;2.0;6823.94
0;49;9.01917808219178;1.0;6702.69
0;26;4.216438356164384;2.0;9868.41
1;32;5.849315068493151;2.0;2863.47
0;58;1.5808219178082192;2.0;1862.94
0;47;18.654794520547945;2.0;4333.07
2;43;20.18904109589041;4.0;6791.6
1;40;0.6;3.0;5285.26
0;52;7.715068493150685;2.0;9614.19
0;45;4.509589041095889;2.0;4235.21
0;55;28.19178082191781;2.0;9561.74
0;43;7.967123287671233;1.0;4169.1
0;48;6.583561643835616;2.0;10036.29
1;29;6.435616438356163;3.0;2427.28
0;54;6.410958904109589;2.0;1407.25
0;61;14.97808219178082;2.0;4176.8
0;61;;1.0;734.87
0;54;7.8;2.0;1286.39
0;32;13.210958904109589;1.0;1977.07
0;37;15.035616438356165;2.0;3812.5
0;46;24.64383561643836;1.0;9263.54
2;29;6.934246575342466;4.0;6875.11
2;43;15.449315068493153;4.0;25420.55
0;42;4.72876712328767;2.0;3667.1
0;47;8.438356164383563;2.0;4069.58
0;47;8.926027397260274;2.0;7524.03
0;67;;2.0;8344.29
0;42;8.860273972602737;1.0;8102.42
0;67;;2.0;3995.47
0;58;;2.0;3082.44
0;46;9.473972602739726;2.0;3464.82
0;40;11.854794520547946;2.0;6048.72
1;32;10.764383561643836;3.0;3440.86
2;35;5.693150684931508;4.0;2560.67
1;40;13.347945205479451;3.0;1698.82
0;65;;2.0;933.18
2;36;6.786301369863014;4.0;11762.76
1;46;7.805479452054794;3.0;1974.58
0;51;1.8794520547945208;2.0;961.37
0;55;;1.0;1464.37
2;38;8.361643835616439;4.0;1453.19
0;58;;1.0;3415.4
1;41;11.627397260273971;3.0;16923.88
0;48;21.30958904109589;2.0;1796.07
1;39;10.424657534246576;3.0;2197.91
0;53;5.197260273972604;1.0;814.04
0;55;2.347945205479452;2.0;833.15
0;37;6.5178082191780815;1.0;889.15
0;38;17.553424657534247;2.0;4045.14
2;34;12.194520547945206;4.0;6024.08
0;30;8.967123287671232;1.0;3672.45
0;60;;1.0;1599.67
0;45;16.972602739726028;2.0;5328.06
1;41;2.32054794520548;3.0;3522.96
0;37;0.547945205479452;2.0;3760.29
2;45;26.698630136986303;4.0;10504.54
0;58;;2.0;850.88
0;46;1.8657534246575345;2.0;5058.35
1;57;10.10684931506849;3.0;2645.81
0;38;14.591780821917803;1.0;6194.44
0;50;12.46027397260274;2.0;3684.02
0;61;;2.0;1463.65
1;27;4.863013698630136;3.0;1332.97
0;32;13.865753424657536;2.0;9151.58
0;45;;2.0;12557.98
0;33;5.375342465753425;2.0;4087.83
0;32;1.704109589041096;2.0;888.97
0;47;9.58904109589041;2.0;4303.03
0;29;0.2547945205479452;2.0;1588.42
0;44;23.04383561643836;2.0;9682.0
0;28;2.010958904109589;2.0;3350.44
0;40;12.032876712328768;2.0;1052.99
1;38;4.931506849315068;3.0;1611.03
0;56;12.191780821917806;2.0;6310.76
0;53;6.602739726027397;2.0;2641.38
1;44;7.8410958904109584;3.0;4097.08
1;39;4.408219178082192;3.0;3084.0
0;64;;1.0;2904.08
1;30;5.657534246575342;3.0;9669.83
1;32;8.128767123287671;3.0;1372.63
1;32;13.652054794520549;2.0;8165.17
2;37;10.63835616438356;4.0;1980.63
0;42;0.9287671232876712;2.0;1804.19
0;61;40.57534246575342;2.0;9458.53
1;30;2.572602739726028;3.0;2761.44
0;34;14.945205479452056;1.0;1306.48
0;66;;1.0;14998.63
0;28;8.29041095890411;2.0;2297.98
0;59;23.2027397260274;2.0;15043.33
0;44;3.9287671232876713;2.0;3759.43
0;52;12.550684931506847;2.0;5584.63
1;40;3.6986301369863015;3.0;4730.11
0;60;;1.0;1380.9
0;29;6.394520547945207;1.0;13626.96
0;35;4.273972602739726;2.0;8130.04
0;63;;2.0;1801.23
0;29;5.490410958904111;2.0;1331.88
0;59;;2.0;7093.74
0;27;4.608219178082192;2.0;1574.52
1;33;14.69041095890411;3.0;4072.76
1;28;2.9616438356164383;3.0;3978.38
0;65;;2.0;2537.44
0;34;2.0465753424657533;2.0;916.05
1;28;2.0739726027397256;3.0;933.83
0;35;2.2;2.0;7246.04
1;29;6.452054794520548;3.0;5315.09
0;47;5.528767123287671;2.0;4829.14
0;53;11.134246575342466;2.0;6227.09
0;59;;1.0;5913.76
1;36;6.758904109589041;3.0;7749.42
0;36;2.0986301369863014;2.0;974.67
0;64;;2.0;1000.42
0;64;;2.0;1562.35
0;54;13.517808219178082;1.0;5033.98
0;35;6.323287671232878;2.0;2351.04
0;54;4.216438356164384;2.0;7329.83
0;43;1.1726027397260277;2.0;10021.03
0;43;4.5178082191780815;2.0;1482.09
0;62;;1.0;2220.65
0;42;15.391780821917806;2.0;4671.38
0;57;13.194520547945206;2.0;3966.25
0;39;4.882191780821918;2.0;782.95
0;50;7.556164383561644;2.0;7053.34
1;33;0.7972602739726027;2.0;3031.62
0;52;12.194520547945206;1.0;2946.39
0;28;4.909589041095892;2.0;2702.69
0;48;8.10684931506849;2.0;4490.8
0;50;7.660273972602741;2.0;971.47
0;54;2.5342465753424657;1.0;2758.92
0;63;;2.0;2521.07
0;52;32.74246575342466;1.0;7149.72
2;44;18.912328767123288;4.0;14309.56
0;56;;1.0;3271.81
1;28;6.432876712328768;3.0;1944.65
0;51;6.638356164383563;2.0;578.88
0;55;;2.0;1110.6
0;44;2.4301369863013704;2.0;6103.24
2;40;3.1780821917808217;4.0;7852.96
1;33;2.682191780821918;3.0;14683.9
0;46;4.712328767123288;2.0;7658.84
0;50;1.747945205479452;2.0;4840.76
0;43;10.01917808219178;1.0;5309.85
1;41;3.0986301369863014;2.0;2881.8
0;32;8.180821917808219;2.0;4036.47
0;52;13.608219178082194;2.0;5022.18
1;42;0.8356164383561644;2.0;4227.63
0;40;4.534246575342466;2.0;4085.27
0;62;;2.0;1996.03
2;30;4.575342465753423;4.0;1704.69
1;38;4.931506849315068;3.0;4699.06
1;44;6.495890410958903;3.0;9391.64
0;44;13.082191780821915;2.0;1389.15
0;52;6.934246575342466;2.0;11959.09
1;48;;3.0;6506.24
0;49;0.8410958904109589;2.0;3375.62
0;56;;1.0;1480.46
0;28;2.010958904109589;2.0;3350.44
1;56;;3.0;1291.86
0;42;4.715068493150685;2.0;5214.14
0;28;0.6821917808219178;2.0;1530.21
0;38;8.186301369863013;1.0;1095.89
0;60;;1.0;2281.05
0;39;6.216438356164384;2.0;4383.6
0;47;10.12054794520548;2.0;8443.97
0;47;;2.0;1237.02
0;65;16.621917808219177;2.0;4380.93
0;49;7.597260273972603;2.0;3162.1
0;56;10.082191780821915;2.0;6969.85
1;37;15.449315068493153;3.0;2780.88
0;49;27.728767123287675;2.0;8227.52
0;58;;2.0;1360.59
0;56;15.136986301369864;1.0;4504.8
0;64;;2.0;4102.83
0;60;;1.0;4257.16
0;43;14.810958904109588;2.0;6737.77
1;36;4.693150684931507;3.0;4779.31
0;56;7.520547945205481;2.0;6051.2
0;51;29.473972602739725;2.0;12543.17
0;29;3.7095890410958905;2.0;4803.52
1;38;0.3671232876712329;2.0;2325.12
1;43;5.463013698630136;3.0;5023.55
0;28;3.246575342465753;2.0;11132.76
0;51;0.873972602739726;1.0;2972.18
0;28;1.5917808219178082;1.0;3775.92
0;50;5.958904109589041;2.0;961.65
0;44;15.936986301369863;2.0;2531.19
0;50;5.06027397260274;2.0;7250.98
0;59;;1.0;4600.09
0;40;1.8986301369863008;1.0;238.38
0;33;4.238356164383561;2.0;1983.26
2;35;13.186301369863012;4.0;4858.61
0;42;8.860273972602737;1.0;1886.3
0;59;;1.0;1875.04
0;53;2.9616438356164383;1.0;2159.04
0;54;;2.0;1616.73
0;44;3.9287671232876713;2.0;3759.43
0;60;;1.0;5509.51
1;42;7.873972602739726;3.0;7665.91
0;55;;2.0;2595.16
0;53;;2.0;2295.48
0;38;8.684931506849315;2.0;4447.11
1;30;6.7972602739726025;3.0;6206.63
0;61;;2.0;641.49
0;43;0.5068493150684932;2.0;4155.18
0;60;;2.0;10107.08
0;28;3.1671232876712327;2.0;3669.23
0;50;10.043835616438356;2.0;1708.86
0;54;1.7890410958904108;2.0;260.68
1;37;15.449315068493153;3.0;12061.62
0;60;;2.0;4485.83
0;48;0.6273972602739726;2.0;4786.69
2;38;18.86575342465753;4.0;7042.23
0;66;;2.0;6667.61
0;67;;1.0;3185.83
0;47;4.624657534246575;2.0;5966.83
2;30;2.7589041095890408;4.0;923.92
0;50;26.528767123287672;1.0;2049.01
0;32;0.8082191780821918;2.0;2157.65
2;27;6.367123287671232;4.0;8188.13
0;27;5.715068493150685;1.0;4210.62
2;34;4.857534246575343;4.0;7264.45
1;28;4.635616438356164;3.0;1317.32
0;35;0.4246575342465753;2.0;1299.84
1;28;5.145205479452055;3.0;4450.33
2;37;10.63835616438356;4.0;1980.63
0;31;2.7589041095890408;2.0;1139.93
0;67;;2.0;3476.0
0;38;20.175342465753427;2.0;10882.07
0;40;12.304109589041095;2.0;2123.02
0;33;6.336986301369863;2.0;6823.66
1;29;7.101369863013699;3.0;1628.28
0;60;41.2;1.0;14559.62
0;45;4.287671232876712;2.0;2836.07
0;61;1.547945205479452;2.0;3217.78
0;59;2.682191780821918;2.0;8664.65
0;50;26.528767123287672;1.0;22814.66
0;65;;2.0;3761.14
0;42;11.304109589041095;2.0;1625.1
0;39;11.92054794520548;2.0;3244.25
0;59;;2.0;1330.25
0;25;4.9589041095890405;1.0;3399.93
0;52;13.873972602739729;2.0;18220.4
0;40;3.602739726027397;1.0;1560.39
0;32;2.5534246575342467;1.0;1124.32
0;52;1.0328767123287672;2.0;1760.95
0;48;1.0328767123287672;1.0;3876.0
1;44;0.5068493150684932;3.0;2419.55
0;56;0.3013698630136986;2.0;1682.18
1;44;12.75068493150685;3.0;12875.66
0;56;1.8109589041095893;2.0;5121.8
0;48;6.717808219178082;2.0;5446.12
1;40;2.1534246575342464;3.0;2566.46
1;34;2.243835616438356;3.0;1856.44
1;41;5.758904109589041;3.0;18341.93
0;36;1.1945205479452057;2.0;1988.34
1;38;5.273972602739726;3.0;413.15
0;57;;2.0;3212.83
0;32;10.884931506849314;2.0;4656.05
0;61;;2.0;1265.85
0;39;0.3808219178082192;2.0;2757.73
0;65;;2.0;1961.87
0;40;12.304109589041095;2.0;2710.25
1;41;5.758904109589041;3.0;1968.13
0;41;3.6465753424657534;1.0;791.2
2;34;0.6821917808219178;4.0;1817.33
0;32;2.4465753424657533;2.0;2416.01
0;46;5.454794520547946;2.0;2403.33
2;29;9.517808219178082;4.0;20191.08
2;34;10.26849315068493;4.0;10499.81
0;45;19.534246575342465;2.0;12373.8
1;34;9.778082191780822;3.0;2346.01
0;61;;2.0;5913.43
0;38;3.326027397260274;2.0;1541.78
3;38;10.967123287671232;5.0;2967.21
0;53;4.7972602739726025;2.0;517.91
2;49;3.016438356164384;4.0;1323.61
0;57;;2.0;7420.45
0;33;4.008219178082192;2.0;4081.67
0;27;3.7561643835616434;2.0;1569.43
1;33;0.3835616438356164;3.0;2233.89
1;52;;3.0;3872.05
0;27;4.767123287671233;2.0;3023.02
0;38;2.936986301369863;1.0;7071.89
0;61;40.57534246575342;2.0;9458.53
2;40;10.547945205479452;4.0;7906.63
1;42;22.301369863013697;3.0;3907.52
2;37;8.443835616438356;4.0;2835.94
0;60;;1.0;1095.54
0;42;9.01917808219178;2.0;2814.85
0;48;11.558904109589042;2.0;2468.25
0;52;20.315068493150687;2.0;9021.14
0;57;;2.0;1873.04
0;38;6.435616438356163;2.0;1555.49
0;55;;1.0;3264.15
0;25;1.6849315068493151;2.0;935.67
0;57;;2.0;818.31
0;61;;2.0;1258.76
1;51;7.328767123287673;3.0;3268.35
3;34;4.594520547945206;5.0;1412.2
0;27;5.578082191780823;2.0;8170.91
0;28;9.838356164383562;2.0;6079.25
0;50;4.956164383561643;2.0;3423.95
0;40;13.882191780821916;2.0;2424.02
0;25;3.32054794520548;2.0;1392.32
0;28;6.545205479452054;2.0;3213.94
1;37;5.123287671232877;2.0;4192.21
1;30;1.2136986301369863;3.0;5061.77
1;36;7.473972602739726;3.0;5788.28
1;30;5.413698630136985;3.0;1664.65
0;27;1.9287671232876715;2.0;860.21
0;38;7.104109589041097;2.0;1944.23
0;25;4.123287671232877;1.0;5362.1
0;36;13.024657534246574;2.0;3821.12
1;41;3.1835616438356165;3.0;1236.48
0;55;9.556164383561644;1.0;2582.24
0;36;8.6;2.0;2266.51
0;47;9.58904109589041;2.0;6086.56
0;57;;1.0;413.09
0;64;;2.0;1207.98
0;64;;2.0;2718.1
0;62;;1.0;586.61
0;53;27.04109589041096;2.0;11777.62
0;44;13.293150684931504;2.0;1824.57
0;57;;2.0;749.89
1;44;10.12054794520548;3.0;4268.71
2;30;7.265753424657534;4.0;9133.03
1;30;3.849315068493152;3.0;1758.86
0;53;6.3863013698630136;2.0;3349.68
1;45;5.101369863013699;3.0;5822.71
0;42;10.967123287671232;2.0;2974.7
0;51;3.8794520547945206;2.0;2176.44
0;60;20.882191780821923;2.0;30383.01
0;58;;2.0;3932.57
0;28;9.46027397260274;2.0;1896.28
1;34;6.383561643835616;3.0;1918.04
1;32;2.7698630136986298;3.0;1828.44
0;43;4.178082191780821;2.0;1459.93
0;62;;2.0;2859.41
0;58;;2.0;5143.32
1;38;8.97808219178082;3.0;12943.34
0;28;5.638356164383563;1.0;2835.29
1;29;6.372602739726028;3.0;4433.67
0;55;;2.0;20892.06
0;59;;2.0;4430.54
0;30;6.934246575342466;2.0;3303.04
1;46;6.515068493150685;3.0;1131.49
0;41;3.432876712328768;1.0;2725.46
0;52;31.621917808219177;2.0;56938.9
0;42;0.8602739726027397;2.0;6096.14
0;26;5.468493150684932;1.0;4051.55
0;32;1.0986301369863014;2.0;911.25
0;66;;2.0;1060.31
2;37;16.44931506849315;4.0;16636.88
2;42;6.019178082191781;4.0;2655.03
1;33;0.536986301369863;3.0;3286.65
0;56;;2.0;3842.69
0;56;;1.0;2210.83
1;36;11.613698630136984;3.0;9044.39
2;29;9.219178082191783;4.0;3815.48
2;42;9.115068493150686;4.0;6029.72
0;42;6.123287671232878;2.0;1399.15
0;29;4.035616438356166;2.0;4301.77
1;54;18.76438356164384;3.0;8823.73
1;27;4.035616438356166;3.0;986.11
0;31;2.03013698630137;2.0;5612.72
0;56;;2.0;1282.62
0;56;;2.0;839.48
2;28;8.884931506849314;4.0;4041.27
1;44;8.367123287671232;3.0;5954.47
1;56;;3.0;7392.62
1;30;4.438356164383562;2.0;2680.75
0;63;;1.0;2423.94
3;42;6.767123287671232;5.0;2876.86
1;47;;3.0;3444.66
0;56;26.252054794520543;2.0;2272.02
0;38;20.175342465753427;2.0;1913.2
0;47;;2.0;2146.55
0;44;2.2;2.0;1615.99
2;38;2.8109589041095893;4.0;5162.71
0;36;5.720547945205479;2.0;3928.27
1;32;5.849315068493151;2.0;2863.47
0;53;;2.0;17141.84
0;55;;2.0;1269.61
0;48;4.7972602739726025;2.0;4726.01
0;46;15.087671232876714;2.0;2380.99
0;66;;2.0;390.41
0;31;1.6328767123287669;2.0;3957.45
0;29;6.860273972602741;1.0;2583.95
0;45;0.2712328767123288;2.0;3495.67
1;56;22.01643835616439;2.0;6063.46
0;35;2.0465753424657533;2.0;10101.27
1;35;2.9534246575342467;3.0;1757.75
1;51;;3.0;3374.62
0;43;15.972602739726028;2.0;6077.06
1;29;8.665753424657536;3.0;6575.36
0;45;2.8767123287671232;2.0;2303.31
0;48;12.775342465753427;2.0;8690.39
0;59;;2.0;1330.25
0;54;6.263013698630138;2.0;8220.4
0;53;7.884931506849315;2.0;5370.64
0;57;10.36986301369863;2.0;4527.2
0;52;0.6328767123287671;2.0;810.23
0;53;1.4684931506849317;2.0;2356.35
0;55;;2.0;1823.13
1;33;14.69041095890411;3.0;1827.29
1;44;10.221917808219178;3.0;2885.15
0;62;;1.0;1260.2
1;43;25.641095890410963;3.0;14018.61
1;43;24.117808219178084;3.0;6278.3
0;45;5.994520547945205;2.0;2905.64
1;39;0.3698630136986301;3.0;4253.77
1;34;3.6986301369863015;2.0;3784.64
0;54;;2.0;3502.48
0;31;8.432876712328767;1.0;3199.91
0;52;13.602739726027398;2.0;5777.4
0;39;0.7890410958904109;2.0;4322.38
0;35;0.4246575342465753;2.0;2741.69
0;66;;2.0;3845.06
0;30;3.9287671232876713;2.0;3044.3
0;46;3.627397260273973;2.0;2130.63
1;44;9.767123287671232;3.0;1696.11
0;47;2.432876712328768;2.0;1380.19
0;38;20.27397260273973;2.0;6243.0
0;57;;1.0;4874.63
2;43;21.610958904109587;4.0;16857.67
0;52;7.767123287671232;2.0;1091.55
0;60;;1.0;6217.2
0;62;2.356164383561644;2.0;2380.9
0;46;20.02739726027397;2.0;6845.1
0;29;1.556164383561644;2.0;887.21
3;38;7.876712328767122;5.0;1648.5
0;29;1.3178082191780822;2.0;6913.62
1;37;0.5150684931506849;3.0;1068.89
0;32;12.556164383561644;2.0;1525.55
0;39;3.684931506849315;1.0;3492.89
1;43;12.065753424657537;3.0;2085.86
2;30;4.76986301369863;4.0;1653.34
0;49;7.701369863013697;1.0;10032.55
2;39;8.435616438356165;4.0;5707.56
0;43;14.767123287671232;1.0;7278.86
0;46;15.561643835616438;2.0;5483.58
0;50;7.520547945205481;1.0;9051.84
0;59;;2.0;3104.51
0;62;;2.0;1913.78
0;37;2.9945205479452053;2.0;2725.61
0;28;7.142465753424657;1.0;6505.81
1;37;7.027397260273973;3.0;4080.56
1;32;7.747945205479453;3.0;10815.85
1;43;2.643835616438356;3.0;7459.58
0;32;2.4465753424657533;2.0;2338.14
0;53;12.473972602739725;2.0;3985.21
0;40;3.4356164383561643;2.0;2999.18
2;27;4.435616438356164;4.0;6752.58
0;58;;2.0;1806.12
0;58;;1.0;3415.4
0;31;0.4547945205479452;1.0;2014.53
0;64;;2.0;1207.98
2;31;6.635616438356164;3.0;1617.58
0;56;4.32054794520548;1.0;4412.27
2;31;6.3863013698630136;4.0;12515.51
2;32;0.9287671232876712;4.0;4137.26
0;30;7.123287671232878;2.0;4737.95
0;49;2.38082191780822;2.0;2239.38
1;23;2.38082191780822;3.0;967.83
0;32;1.704109589041096;2.0;888.97
0;36;14.347945205479451;2.0;5009.11
2;38;4.454794520547946;3.0;3606.64
0;50;7.5397260273972595;1.0;2914.83
1;33;2.682191780821918;3.0;3711.99
0;60;;2.0;2895.29
0;62;;1.0;5762.54
0;64;;2.0;1701.43
0;35;6.263013698630138;2.0;1049.4
2;34;4.468493150684932;4.0;8972.56
0;60;;2.0;10107.08
0;66;;2.0;1149.35
0;47;7.238356164383561;2.0;2052.97
0;54;;2.0;1863.54
0;24;2.375342465753425;1.0;1918.52
1;39;3.5835616438356164;3.0;1893.91
0;48;3.6821917808219182;2.0;1377.2
2;34;8.747945205479452;4.0;3796.21
1;32;0.3452054794520548;3.0;2421.17
1;30;8.219178082191782;3.0;5437.2
0;63;;1.0;997.15
0;65;;2.0;3142.22
0;58;;2.0;1802.02
0;59;3.515068493150685;1.0;4231.64
0;39;9.36986301369863;2.0;614.71
0;58;18.016438356164382;1.0;9735.48
0;47;2.7205479452054795;2.0;4446.98
0;26;3.2684931506849315;1.0;1146.23
0;38;10.427397260273972;2.0;7107.93
1;30;5.657534246575342;3.0;9669.83
0;52;7.032876712328767;2.0;3608.1
0;26;1.178082191780822;1.0;2115.72
0;25;3.687671232876713;2.0;3590.12
2;30;2.512328767123288;4.0;3936.18
0;62;;2.0;736.18
0;31;3.3863013698630136;1.0;1636.42
0;58;12.684931506849315;1.0;10997.71
0;25;5.802739726027397;1.0;10653.68
0;49;0.547945205479452;2.0;4020.26
0;36;13.54246575342466;1.0;2822.55
2;36;2.7178082191780817;4.0;2292.76
1;41;5.758904109589041;3.0;3077.78
0;38;5.282191780821917;2.0;1038.41
0;59;;1.0;3130.21
0;35;5.263013698630137;2.0;1904.77
0;57;;2.0;987.67
2;29;2.7698630136986298;4.0;4589.29
0;47;18.775342465753425;2.0;4401.77
0;42;6.619178082191781;2.0;3864.86
1;46;1.0136986301369864;3.0;3538.84
2;33;14.931506849315069;4.0;12506.96
0;51;25.54794520547945;2.0;8874.02
0;45;27.36438356164384;2.0;3253.27
0;52;13.608219178082194;2.0;5022.18
0;64;;1.0;2771.75
0;46;22.115068493150684;1.0;10136.81
0;50;26.528767123287672;1.0;5099.21
1;42;25.03013698630137;3.0;12429.09
0;50;9.945205479452056;2.0;1472.82
1;33;7.93972602739726;2.0;6765.4
1;35;5.597260273972603;2.0;627.18
0;46;8.265753424657534;2.0;2854.57
0;60;;1.0;3187.45
2;37;12.67123287671233;4.0;7167.26
0;37;15.035616438356165;2.0;13217.22
0;56;1.7150684931506852;2.0;4727.91
1;38;6.849315068493151;3.0;1985.66
1;43;5.216438356164384;3.0;3422.36
0;53;4.684931506849315;2.0;7045.8
4;39;5.035616438356166;6.0;1895.58
0;56;;2.0;4466.95
0;46;18.12054794520548;1.0;7844.83
0;57;;1.0;7066.67
0;59;18.27671232876712;2.0;16415.04
0;29;4.032876712328767;2.0;2137.79
0;53;9.821917808219178;2.0;4491.09
1;27;9.158904109589043;3.0;4273.57
0;28;8.29041095890411;2.0;1439.55
2;30;6.27123287671233;4.0;4216.79
0;66;;1.0;1128.03
0;28;4.410958904109589;2.0;5445.27
0;31;8.298630136986299;2.0;2950.85
0;39;19.446575342465756;2.0;5711.83
2;36;6.301369863013699;4.0;3553.14
1;34;5.767123287671232;3.0;2741.68
0;66;;1.0;3923.38
2;32;2.1863013698630143;4.0;5274.72
0;56;;1.0;2230.38
0;43;7.556164383561644;2.0;4436.26
0;60;39.824657534246576;2.0;32669.18
0;27;2.263013698630137;1.0;6616.58
0;30;1.295890410958904;2.0;2501.4
0;54;2.441095890410959;2.0;5028.46
2;27;2.73972602739726;4.0;1051.04
0;62;;2.0;2588.12
0;38;16.024657534246572;1.0;5196.96
0;55;;2.0;602.92
1;53;20.28493150684932;3.0;19910.75
0;47;3.6931506849315054;2.0;3135.08
0;51;5.890410958904107;2.0;2763.87
0;62;0.6054794520547945;2.0;2861.73
0;27;4.172602739726028;2.0;2335.66
0;63;;2.0;2456.16
0;59;2.0931506849315067;2.0;2233.86
0;54;35.389041095890406;1.0;16985.24
1;27;3.0356164383561643;3.0;6940.8
0;42;15.068493150684931;2.0;6650.66
0;31;1.4109589041095891;2.0;343.23
1;30;9.687671232876712;3.0;5114.42
0;46;;2.0;1849.14
3;36;10.04931506849315;5.0;13279.46
0;65;;2.0;6714.39
0;58;0.4273972602739726;1.0;935.58
1;28;8.10684931506849;3.0;7443.3
0;59;;2.0;4130.77
1;28;4.635616438356164;3.0;5583.62
2;30;11.627397260273971;4.0;4546.88
0;58;;2.0;792.85
2;35;6.5178082191780815;4.0;4249.32
0;51;3.2164383561643834;2.0;1285.62
0;54;;2.0;1401.64
0;28;6.545205479452054;2.0;10875.61
0;35;6.2904109589041095;2.0;15959.14
1;37;7.027397260273973;3.0;1882.58
0;49;30.69041095890411;1.0;3403.72
2;35;0.5945205479452055;4.0;4455.7
1;44;21.86027397260274;3.0;1949.29
0;33;0.9753424657534246;2.0;5596.09
1;43;8.956164383561644;3.0;3236.0
4;47;20.30958904109589;6.0;5185.61
1;28;6.432876712328768;2.0;3958.93
1;31;4.953424657534247;3.0;2315.11
0;37;8.84931506849315;2.0;2376.56
0;67;;1.0;3891.33
0;58;;2.0;1738.95
1;41;3.0986301369863014;2.0;4012.88
0;47;23.2027397260274;1.0;5929.04
0;62;7.619178082191781;2.0;2313.87
1;50;27.65479452054794;3.0;6199.84
0;43;7.589041095890411;2.0;5352.02
